,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
0,-1.2515590793372775,-2.0290139131764082,1.9620658322836557,0.3230676879564616,0.745056179750105,0.8814461155
1,-0.5890508154129467,0.5180245678976695,0.6558109262259966,-0.6412650902013874,1.0985871686420008,1.3757711289999999
2,0.8222224608711799,-0.5746742994440434,1.2482309636910085,-0.7060941845313269,-0.9528394314450647,1.137069307
3,-0.2568224746947043,0.4117100092779278,-0.18261408556402223,-0.6493687269926297,-0.8009498050104137,0.9289500032
4,0.07203619711980022,0.941328792930156,1.2928452011981149,0.25013495683527986,0.06202153893248999,1.392083818
5,-0.5600760220718637,-0.4820789323956752,0.45013291581670717,1.8951732254574933,-0.9345346657622078,1.15387147
6,0.01896366157922331,1.0372766554992263,-0.38597140367359917,0.0394404002629769,1.2495426167434422,1.409038987
7,-0.5511342263129749,-0.24693078483596725,0.0727383550743799,-0.61695417982766,-0.19960586738227834,0.9554458537
8,-3.0764770092601443,-0.4367760307420954,0.8027445432661774,0.8254931690134923,-1.140524582313614,0.2998630401
9,-1.0198397835516777,-1.021289406750021,0.8056381343417766,1.1496386406631898,1.7066062857418038,1.172133487
10,-0.9315308634758775,-0.12036856325765405,-0.35492546893167387,0.03133676347173392,0.46120121646176654,1.069851162
11,1.580789620328452,0.3626825342456036,-0.35709972072253277,-0.5359178119152359,0.025020361809687947,1.594748125
12,-0.4622189972145597,0.44166189151985247,-1.1703539426628402,-0.44677780721156896,0.023014330870866132,1.008712575
13,0.20965609218843095,-0.33843305023879233,0.7522414275948006,0.8903222633434319,-0.25854981784754666,1.196254118
14,0.9358068605870838,-0.07331879549136881,-0.771784291154727,-0.4791923543765387,-0.6453135858087964,1.292287095
15,-1.6936182239974864,0.6933145026755558,-1.9622416641209186,0.1609949521316129,-0.960852258085057,0.7230899525
16,1.4362798346478962,0.5595623023210351,-1.060496414643337,0.4203113294513709,-1.8343859896984271,1.281741163
17,-0.4005473097711914,1.6550766729755069,0.07747359463681566,2.0329350509086144,0.10621296922099584,1.526915349
18,1.5265238832246955,0.38512178604238617,-0.7771800432347538,-1.2166233023795998,-0.19123981545462326,1.4293833519999999
19,2.478921123116602,-0.6123215606209615,1.0365646749431552,1.1901568246194019,0.8100168799124389,1.98681117
20,2.0907428972508444,0.33960451762312116,-0.6140111790691035,-1.2490378495445695,0.5717032685599261,1.7460869890000001
21,-0.22942228466844403,-0.5356607978915294,0.18904851247373639,0.3554822351214314,0.45465370789462506,1.155752745
22,2.118463682559901,0.5636953955246738,0.3838585441245385,-0.7871305524437513,1.8839516692167315,2.298379487
23,-1.0968179233222541,-0.690534364597485,-0.7310556986323987,-0.7141978213225691,-0.3712824446534431,0.7427052667
24,-1.4459858900467601,-0.47739278516223754,-0.10722321550171447,-1.6055978683592365,0.7493301297584246,0.9456145659
25,-2.0321750504386205,-1.14496509207999,-1.7938716731579925,-0.6655760005751146,1.7790655993331894,0.5307646725
26,-0.16107951644064908,0.49851829676697484,0.33763577376192166,0.898425900134674,-0.37633928817731815,1.126085139
27,0.2965559698349487,2.2246029075585723,0.667355691210714,0.8335968058047346,0.8575988634773398,1.91969323
28,-0.3491809764778162,0.428993070268424,1.0853588573188941,1.0767059095420073,-1.1215882784642568,1.240503524
29,0.035804686913684276,0.4405640680638413,-0.017779941851381723,-0.4791923543765387,0.1435241741709889,1.273631267
30,1.394412967341775,-0.5353451043615863,1.3652883315993276,0.8741149897609466,0.8803605628130609,1.7272110889999999
31,-0.7241814221455705,-0.9802758749949815,-1.4765346738610954,-1.5326651372380546,1.4790526134614275,0.9276774222999999
32,-0.9309957466568541,0.5966435736643811,-0.37901676612730845,0.3878967822864011,-1.883749823166154,0.6960401299000001
33,0.17409192455615927,-0.14188572848721265,-0.4265200577189651,-0.6331614534101448,-0.6219751844558392,1.21528849
34,-0.650132178744376,-1.8611309970439693,1.809362949384569,1.8465514047100382,0.5789607804698311,1.131532919
35,-0.6604649347940811,-3.0811158766658555,0.7992461274349322,-0.7871305524437513,-0.5505610636079958,0.6777723453000001
36,-0.012579769438441895,2.4341926243488947,3.1392001356504924,-0.6817832741575994,-1.6139226497552412,1.810158487
37,0.34727085162946164,-0.7106942983147919,-1.3480382221356608,0.08806222101043115,0.41451087877995846,0.9858660316
38,1.8940879814177356,-1.2299291358243079,-1.4021773637685424,0.37979314549515886,0.30040649279733417,1.563193097
39,-0.6687630852455904,0.9136287573328997,-0.56696899809493,0.1690985889228559,-0.5382658241991288,0.9428381646999999
40,0.49605550913793817,0.42287067861649763,0.515983235447921,1.198260461410644,-1.054874561635914,1.513846595
41,-2.6477142080755396,-1.0836483875970666,0.6257391102092552,0.8822186265521896,-1.9964568702480123,0.1520718747
42,0.13040752551897716,0.4708928458025178,0.30602712684794664,0.25823859362652213,0.16645189031889485,1.3983102
43,0.48962647283749644,0.5226038958955797,0.2231829936816227,0.41220769266012863,-0.5701658852375117,1.455107451
44,-0.754930775161095,-1.3392316038576955,-0.1895458969644568,-0.44677780721156896,-0.49532546277636225,0.8510189558
45,-1.2819081217702193,-1.1683230482114586,-0.8485080343314086,-0.7223014581138117,1.348554304563275,1.017775512
46,0.4393707140858913,2.3579193718591265,0.43531013154604925,-0.600746906245175,-1.5247427793065162,1.547133396
47,1.5227430553936525,0.2724753622976184,-0.11060488460029021,-1.4354214957431455,-0.7830220518340754,1.349743146
48,2.4460563973049516,1.2247603747999947,0.36429659280631554,0.9470477208821291,-0.8429242943110379,1.892623546
49,-1.310403541387013,0.025617396118169548,-1.2236122319079292,0.11237313138415865,0.45446465653439416,0.7054441168
50,1.2153637617521014,-2.7955555329698334,-0.7606619903338111,-0.6250578166189026,1.494896452910537,1.166750313
51,1.812965174353187,-0.6666954808224639,-0.59845319046238,0.34737859833018914,-0.7437310576568793,1.369970613
52,0.12038327026931503,-0.14646136659349676,-0.11363227067692405,-1.4921469532818423,1.253223734203066,1.24627001
53,0.7473870226045979,0.5305852676582152,-0.012913336362892335,-0.730405094905054,0.4434539783309301,1.554634995
54,-0.39000396014746114,-0.4773351359013624,1.9512016457854935,-0.5440214487064782,-1.8085462385505022,1.055548676
55,1.3909860333283262,-0.7025553012008556,0.35178070691101343,1.8708623150837658,-1.0894865207929956,1.183884005
56,0.7837852985465835,-0.5859230087091212,2.3479239484846812,2.041038687699857,-1.0478822860830617,1.642164216
57,1.213038371533118,0.21969983697630205,-1.1237641383746593,0.0394404002629769,0.3802502224260602,1.622827298
58,-0.9353507738739711,-1.1964539023608567,-1.2680017934023897,-0.44677780721156896,0.40543578374418815,0.6365060006000001
59,1.379519474648862,1.646576031177144,-0.6743375067735413,-0.4305705336290841,-0.2326437349395508,1.668905285
60,-0.4928816038216551,-0.2555416432331692,0.9748639770124674,0.13668404175788615,-1.589973427323504,0.98353415
61,0.04073161829577061,-0.20186056222050602,-1.1973152908807942,-0.7060941845313269,1.9816539566868365,1.4467568629999998
62,-0.9946887253516249,0.7152606828688952,0.8945533481705086,-0.7060941845313269,-2.125863731909703,0.9525335782
63,0.05222653036889885,0.5586360800086879,-0.19211864432252232,0.41220769266012863,-0.6528897273540663,1.2275689580000002
64,-0.14141570320258273,-1.2514982268469776,0.2420387334584404,-0.6979905477400843,0.4275209378187003,1.261927419
65,0.27289973396494677,0.45265114733636574,1.9057379340110336,-0.4629850807940538,0.6517424850354498,1.661119501
66,1.4480070060187145,0.878442743646029,0.15713005459539303,-0.6088505430364177,0.5698783864416259,1.696785902
67,-0.1548236154430662,-1.2391453422266077,-1.1016729333647113,-1.5326651372380546,0.5713574400010688,0.8814439247
68,1.180141981804479,-1.3888577986070163,-0.9813965280484049,0.41220769266012863,0.4733764749040229,1.182887997
69,0.7492898275236713,-0.5954500819241889,-0.6538690789613758,0.20961677287906788,-0.5380140895674528,1.0801709069999998
70,1.799995270247476,-0.5752123064226182,1.2496769603087314,1.968105956578675,0.3775267480892389,1.739628383
71,1.2250720937982318,-0.7434389352538573,-0.5923727236076614,0.13668404175788615,0.2064738336498329,1.317467582
72,-0.8323495166850607,-0.24382992822298194,-0.0079936471842441,-0.6088505430364177,0.6487202789791383,1.122240364
73,-1.2266799663654877,0.35986159898467485,1.0574275962648938,0.20961677287906788,-1.0086437037901106,0.8934351192
74,-0.15214937789017535,1.4482839888567327,-3.0202531311722813,-1.354385127830721,-0.2761025001460823,1.1287204199999998
75,-0.2516747132026015,0.788293189688651,0.2603733695366877,0.9875659048383411,-1.5854116164998042,1.084063642
76,-2.1064106543455545,-0.32367607210855287,0.31388376256083184,-0.4143632600465992,0.30920048090318614,0.6151448986
77,-1.6011644883673148,0.9759606339186074,-1.4356650488277924,0.1204767681754009,0.7148990846530567,0.9459815296
78,-0.21709790915251637,0.8568680340623015,1.1968496693046273,-0.5845396326626906,-1.8185958377443325,1.168859117
79,-1.7648338893284827,-0.6779738958334355,-0.8046440608286671,-1.411110585369418,-1.2701853328374926,0.4540556559
80,-1.3259009409087443,-0.34443053431822446,0.1642533980111753,1.1334313670807046,0.4421886460006818,0.9999706794000001
81,-0.8447818726888853,-0.5770680495562291,0.3224841227667653,0.0394404002629769,0.23796520552181916,1.096173168
82,0.6670583695491027,-1.349225018649365,-0.5157103526062137,-1.2166233023795998,-1.181558449733732,0.8670449595999999
83,0.18488960175637728,-0.40313628641607224,-1.0432688282445797,0.3230676879564616,0.7430765174794243,1.037382577
84,0.34513625471446,-0.3055743030481608,0.3634819617950171,-0.7385087316962967,0.6567790628725725,1.568433328
85,0.6226923630356911,1.2853165984694976,-0.37122472809896434,-0.5035032647502662,0.17129721017051922,1.62310084
86,1.6629802269331149,2.105427665427503,0.214892004959442,0.15289131534037065,0.1703693464129016,2.056692768
87,1.4146249030262195,0.17713817174895413,-0.29522456589096385,0.3960004190776434,0.6533579241578348,1.688642679
88,0.5984520356206257,0.4945847905881525,-0.5010241543367825,-0.5764359958714479,-0.024647929519717372,1.268134929
89,-0.9598016836027798,-0.46494808094780266,-0.5570011899795764,-0.6493687269926297,-0.04007864539247652,0.7558437090000001
90,0.036020387964598895,-0.9865004931879108,1.0656047475763022,1.2306750085756137,0.37824157477225373,1.321257251
91,-0.757560952163304,-0.7688407735995059,0.7247198599149799,1.0604986359595228,-0.07927550231605943,0.9473559701
92,-0.9759895805945036,0.07634769460378116,0.879164714711198,1.0604986359595228,-1.8634964542189385,0.8800847004
93,-0.3164952891726093,0.43218807056249087,0.5514252550053419,-0.7060941845313269,0.31463469865890914,1.1376851159999999
94,-0.6640296308683667,0.4376222157201026,-0.2850981003022522,-0.689886910948842,1.7933656948292516,1.271752432
95,-0.10153884514215453,-0.27946884029736485,-1.572438476605044,-0.5926432694539328,-0.8817150243732707,0.8079163134
96,-0.38819373915541566,-0.054379587470542924,-0.22480507568311747,0.11237313138415865,1.0660524670630551,1.296134395
97,-1.4808332871527399,-0.10837224946854672,-0.8076290280772949,-0.6493687269926297,-1.4756651421131002,0.6851231393
98,0.3924041685746005,-0.07258213051755279,1.0047726164622006,0.8822186265521896,-1.6693324036999864,1.170705166
99,-0.6693936029392102,-1.0866482654536136,0.037523522137187904,1.0361877255857954,0.6303844291001733,1.063182696
100,-1.6559325654817616,0.6350417136650055,0.3369421341501329,1.749307763215129,0.8025148396648799,0.9881237553
101,0.18177511151888412,0.6567522955893983,-0.8362001112594992,0.40410405586888637,1.5593274562041801,1.561234133
102,0.11843277148144249,-0.3887941174694706,0.7445459520084567,1.7168932160501593,0.08569615642191028,1.375105346
103,0.7721075785871364,1.9722134932346418,0.38291811626167077,0.015129489889249406,-0.8456984162394822,1.610006605
104,1.0858443822704622,1.0379491246302517,-1.2545531069197724,0.20961677287906788,0.9516686135017959,1.65026918
105,0.1958796543303996,1.6356090418088918,0.9539770443392315,0.9308404472996439,0.3888121471080361,1.7356374140000002
106,0.17258115015792513,2.17437840364061,0.23390976294372992,-0.6574723637838723,-1.6078128620868293,1.4895741370000002
107,2.00129417562929,0.25021988485722224,-1.3180959932422145,0.37979314549515886,0.13646486053646265,1.534156311
108,1.2003051191739922,0.6221783852942351,1.3906962152747973,0.08806222101043115,0.2502844074704539,1.791307241
